Label,Channel,Mean,Median,Std,Variance,Max,Min,RMS,PeakToPeak,Energy,Range,CoeffVariation,Skewness,Kurtosis
0,FC3,-0.7502578125,-0.773,3.416827695955009,11.674711503845215,8.016,-10.05,3.4982278783782084,18.066000000000003,3132.825162,18.066000000000003,4.55419868321108,-0.003280603391008135,-0.033123635878999025
0,FC4,-3.1363398437499996,-3.367,6.320737797320418,39.951726302474974,14.699,-18.992,7.056086303183143,33.691,12745.818603,33.691,2.0153223492644887,0.09884625199582646,-0.20534235598405637
0,FC5,-0.5957109374999998,-1.322,5.43727215564642,29.563928494567868,12.838,-14.506,5.4698080419357495,27.344,7659.212804000001,27.344,9.127351347808808,0.24102724552574217,-0.32536323756954166
0,FC6,-3.9533007812500003,-4.293,8.492117016000009,72.11605141343689,15.727,-34.566,9.367210816484743,50.293000000000006,22462.627451,50.293000000000006,2.1481074519220926,-0.23040922755765136,0.617924485770923
0,FCZ,-6.85376171875,-7.334,2.3173104969588767,5.369927939315796,-0.498,-12.217,7.2349137960806935,11.719000000000001,13400.058275,11.719000000000001,0.33810777992347996,0.6223048337041811,0.33073605292167363
0,FP1,1.4629335937499999,2.106,4.891727785359582,23.929000726058963,13.336,-13.519,5.1057982163204665,26.855,6673.708909000001,26.855,3.343777504652766,-0.1607367724183429,-0.07091590458975894
0,FP2,1.9404023437499998,1.78,5.147660692746828,26.498410607650754,13.011,-13.845,5.501233667395091,26.856,7747.474397,26.856,2.6528817883804106,-0.27164547847069576,-0.043555832780084014
0,FPZ,0.49971093749999984,0.977,4.992040496117832,24.920468314880374,13.184,-15.625,5.0169890707412845,28.808999999999997,6443.56591,28.808999999999997,9.98983638672397,-0.2467337165229364,0.04072598472732869
0,FT7,-3.8750976562500004,-4.72,7.290363124464857,53.149394486557,14.323,-18.88,8.25625679906041,33.203,17450.438740999998,33.203,1.8813361339088763,0.3093511574143031,-0.4543704516450675
0,FT8,-3.224703125,-3.469,8.665704877344961,75.09444102124024,21.922,-24.953,9.246250659895882,46.875,21886.246724000004,46.875,2.6872868149864635,0.13620513442599555,-0.039340150386412365
0,FZ,-4.67235546875,-4.964,3.3673794780842887,11.339244549423217,4.313,-14.73,5.759353277563484,19.043,8491.558444999999,19.043,0.7207026049074476,0.1060670514934457,0.28376581277995605
0,O1,-2.8260546875,-3.652,6.795664581656769,46.18105710638427,17.344,-16.836,7.35986699629314,34.18,13866.916404,34.18,2.4046463810726904,0.3467828012167823,-0.32594920443399555
0,O2,-3.79371875,-4.547,6.3845067502772626,40.761926444335934,14.984,-16.754,7.426589284351027,31.738,14119.48247,31.738,1.6829147040387635,0.34733638916983134,-0.18175813026781507
0,OZ,-2.4293242187499997,-3.225,6.720541770411888,45.16568168785095,16.307,-16.408,7.14613866697647,32.715,13073.228248999998,32.715,2.766423251420375,0.3404716817265238,-0.2924475993456519
0,P1,-6.2929921874999994,-7.121,6.3423684511585625,40.225637570251465,7.528,-17.375,8.934617408831086,24.903,20435.811390000003,24.903,1.007846069777517,0.26062372104085607,-1.073325402374176
0,P2,-6.9885546875,-8.575,6.797461146345139,46.205478036071774,9.003,-19.318,9.749121737687451,28.321,24331.615911999997,28.321,0.9726560752035417,0.34301119075889325,-0.8969473485126267
0,P3,-3.0434609375000004,-3.652,5.464901869547762,29.86515244378662,10.997,-12.441,6.255222371896542,23.438000000000002,10016.718572,23.438000000000002,1.7956202448967742,0.37411550423107953,-0.6878207824034943
0,P4,-3.7854414062500004,-4.415,6.116044594420627,37.40600148094177,13.163,-18.575,7.1927441301004,31.738,13244.305439000002,31.738,1.6156749827504064,0.23187323470832819,-0.2992292744128937
0,P5,-1.97726953125,-2.645,6.511930609826601,42.40524026719665,15.422,-13.387,6.805500353861298,28.809,11856.597776999999,28.809,3.293393851224728,0.3455522827006412,-0.6362698253443493
0,P6,-3.4440273437499997,-4.323,5.790518201527483,33.53010104222108,14.231,-16.53,6.73731588889216,30.761000000000003,11620.204899,30.761000000000003,1.6813212969154976,0.47572638649498716,0.2954231300566055
0,P7,-2.8056835937499995,-3.8150000000000004,7.594964760186899,57.68348970848084,19.379,-17.242,8.096625848877961,36.621,16782.169635000002,36.621,2.706991647281237,0.3736651299139864,-0.3786200625153189
0,P8,-3.29274609375,-4.252,6.23027387681014,38.816312580062856,20.162,-16.459,7.046877990853024,36.620999999999995,12712.573291,36.620999999999995,1.8921203783418086,0.7628731561850262,1.1002018316025253
0,PO1,-2.0052460937500003,-2.787,6.328506837707186,40.049998794906614,14.791,-13.041,6.6386000550873865,27.832,11282.178737,27.832,3.155973574245299,0.40957876570811386,-0.5988903443698184
0,PO2,-3.957765625,-4.2725,6.101047227582602,37.22277727319336,12.573,-19.653,7.272323288717643,32.226,13538.991619999999,32.226,1.5415378938829174,0.18259052372776438,-0.23977220352983863
0,PO7,-1.5169804687500001,-1.719,9.058728188987805,82.06055640196227,26.113,-24.668,9.184867236086282,50.781,21596.617253,50.781,5.971548351511664,0.24905214237572856,0.18112626071997573
0,PO8,-5.076722656249999,-5.178,9.015686449380835,81.2826021535492,23.143,-27.15,10.346773172445179,50.293,27406.263061,50.293,1.7758867844385313,0.3677454861105892,0.05588199242661007
0,POZ,-1.9118164062499998,-2.2685,5.288956220265686,27.973057899887092,11.648,-13.743,5.623886545005487,25.391,8096.793566999999,25.391,2.7664546849376648,0.20205260073128217,-0.2677688829590692
0,PZ,-1.9645390624999997,-1.953,4.9436386529849266,24.43956313128662,8.789,-14.16,5.319678266528437,22.948999999999998,7244.538076000001,22.948999999999998,2.5164356519631563,-0.03410648373898109,-0.7690822190174305
0,T7,-0.7629140625000002,-1.465,7.138793778896736,50.962376617614744,19.043,-14.648,7.179443884060589,33.691,13195.370108,33.691,9.357258926706189,0.1735278696604178,-0.6125458105740735
0,T8,-2.74530859375,-3.367,9.52572876612932,90.73950852586364,32.766,-25.34,9.913436730053874,58.105999999999995,25158.714316999998,58.105999999999995,3.469819501529333,0.6899595064349167,1.023959525755275
0,TP7,-3.16112890625,-4.313,7.573735717706581,57.36147272166443,13.753,-18.473,8.206960989525523,32.226,17242.677423,32.226,2.3958951205175834,0.3429654784778465,-0.7678657761565355
0,TP8,-5.98271875,-6.1240000000000006,8.231305057653278,67.75438295214843,25.37,-26.388,10.175819701318906,51.758,26508.110488,51.758,1.3758466720179026,0.6805524195468389,1.765953864163326
0,X,5.75128515625,5.381,7.417157386494483,55.01422369602967,24.913,-15.127,9.385707466383728,40.04,22551.425189,40.04,1.2896519465361949,0.10243512317375315,-0.20774481454645644
0,Y,6.449421875,4.71,9.61837427231515,92.513123642334,29.124,-13.845,11.580508027028111,42.969,34331.690538,42.969,1.4913542589367192,0.310856421065536,-0.8162197347027522
0,nd,1.33833203125,1.821,4.835174844457437,23.378915776474,13.051,-13.316,5.016976021703089,26.367,6443.532391,26.367,3.612833825031872,-0.16121838140611724,-0.06024924580346536
1,AF1,3.3467617187500003,3.713,4.66352445785409,21.74846036900329,15.432,-8.494,5.740145849287607,23.926000000000002,8435.014239,23.926000000000002,1.393443410770362,-0.10285845219803236,-0.4266769997559954
1,AF2,3.77083984375,4.059,4.866381823138082,23.68167204856872,14.801,-11.078,6.156371104456038,25.878999999999998,9702.631725000001,25.878999999999998,1.2905296258270595,-0.27876441923628437,0.025867310797037302
1,AF7,6.01515234375,6.093,9.75430533010348,95.14647247288514,27.578,-16.856,11.459866063414802,44.434,33620.103729,44.434,1.6216220556103724,0.09937435425605157,-0.6640361795880567
1,AF8,6.032277343750001,5.605,11.540973691812649,133.19407375511167,36.855,-20.762,13.022382412870206,57.617,43413.105589,57.617,1.913203110690369,0.1047938834292684,-0.37953820326522214
1,AFZ,2.8374960937499996,2.92,4.266515196487614,18.203151921859742,12.197,-10.264,5.123918032512449,22.461,6721.161217000001,22.461,1.5036192304426441,-0.09636524955843973,-0.3599550449008784
1,C1,3.20436328125,2.777,4.6752579312264135,21.858036723495484,19.379,-10.406,5.66797854280684,29.785000000000004,8224.251075,29.785000000000004,1.4590282255307838,0.4909751615391467,0.8867670733795814
1,C2,1.18823828125,0.793,3.2754577116131105,10.728623220565794,12.512,-7.507,3.484326826460708,20.019,3107.976559,20.019,2.756564071983385,0.24781348269326117,0.39488650246446255
1,C3,4.0874375,2.899,11.41276964786183,130.25131103515625,40.741,-39.825,12.122642300734709,80.566,37621.364826000005,80.566,2.792156908993696,0.28948013584620175,1.213942546281221
1,C4,1.04843359375,1.027,7.453081000622508,55.548416401840214,29.836,-20.945,7.5264619445223895,50.781,14501.793127,50.781,7.10877058526333,0.28730528919540904,0.9854355285306595
1,C5,3.7931054687500003,4.11,7.36734754045478,54.27780978184509,20.711,-12.98,8.28646238626027,33.691,17578.357473,33.691,1.9422991685447346,-0.09375897871808146,-0.5812219829911434
1,C6,0.6733320312500001,0.275,3.4370246368914783,11.813138354599,10.529,-11.444,3.5023584024063346,21.973,3140.2276810000003,21.973,5.104494325060601,-0.1745569069044958,0.6384915573481176
1,CP1,1.567890625,1.648,2.3243319612658837,5.40251906616211,7.019,-5.676,2.8037118393524323,12.695,2012.36482,12.695,1.4824570296852526,-0.2949849217038403,-0.037577857241939405
1,CP2,-0.5823906249999999,-0.346,1.7909661356303221,3.2075596989746096,4.049,-6.205,1.8832786673943132,10.254000000000001,907.965066,10.254000000000001,3.0751921194442353,-0.47287129579362,0.05637626594657208
1,CP3,2.7987382812500003,3.031,3.5941113924076626,12.917636701034548,11.332,-7.711,4.555279647614266,19.043,5312.146603,19.043,1.2841894264629128,-0.21087600388024236,-0.17418024848187263
1,CP4,-0.2002968750000001,0.153,2.5256418285735283,6.378866646240235,6.012,-8.148,2.5335716852646977,14.16,1643.260284,14.16,12.609428974588607,-0.4486333273076451,-0.0021948766687600596
1,CP5,5.439125000000001,5.514,11.130061961445902,123.878279265625,51.9,-30.619,12.387992574717261,82.519,39286.364168,82.519,2.046296033856524,-0.2651055037199128,1.838079792536806
1,CP6,-0.4711328124999999,0.214,6.8626714139237235,47.096258935485835,22.186,-24.2,6.878824395381815,46.385999999999996,12113.465616,46.385999999999996,14.566289304323123,-0.06878524429998041,0.24555355691417935
1,CPZ,0.8245820312499998,0.987,1.8982142186363935,3.603217219833374,5.381,-3.896,2.0695779149608624,9.277000000000001,1096.487103,9.277000000000001,2.3020292034858603,-0.23650493841312473,-0.12105136004721295
1,CZ,20.58031640625,23.895,14.01246646229415,196.34921635691833,44.647,-6.622,24.897763749748314,51.269,158694.05177299998,51.269,0.6808673639814091,-0.20399911957717956,-1.2790424435635313
1,F1,3.054953125,3.011,3.6114864946345477,13.042834700927735,11.8,-5.29,4.730282581080648,17.09,5728.146763999999,17.09,1.182173724011174,0.025312497405190794,-0.572431229310157
1,F2,2.44779296875,2.482,3.6016506111929862,12.97188712510681,10.295,-6.795,4.354718997015622,17.09,4854.675851,17.09,1.4713863409967542,-0.019726588701149118,-0.5944293121506474
1,F3,4.91140625,5.524,4.737782520331736,22.446583209960934,17.487,-7.416,6.824111265395663,24.903,11921.534608,24.903,0.9646486799341952,0.0913022480794551,-0.19889139941490397
1,F4,2.21570703125,1.943,4.612838217201592,21.278276418075563,14.638,-7.823,5.117385471742992,22.461,6704.034320999999,22.461,2.081879991471278,0.1149861636880402,-0.4992260273450495
1,F5,4.69716796875,4.384,6.574595875109378,43.225310921005246,24.404,-13.194,8.08014219229193,37.598,16713.906649,37.598,1.3996932873502728,0.16220199279924513,0.2852824003041321
1,F6,2.2920078125,2.37,6.275072043904275,39.376529156188965,17.507,-14.231,6.680556037393146,31.738,11425.236216000001,31.738,2.7378045013098196,-0.05204894371591419,-0.5810042549171106
1,F7,5.696625,5.788,9.69550982494603,94.00291076562499,31.423,-30.589,11.245196625948788,62.012,32372.338472000003,62.012,1.7019740851770906,-0.29919153919414315,0.6983327719990733
1,F8,2.1877578125,0.824,10.503976098918814,110.33351388665773,27.679,-19.684,10.729389457597879,47.363,29470.668322,47.363,4.801249588804393,0.22305409518267047,-0.7656581596480652
1,FC1,2.6855703125,2.777,2.3786361168337944,5.657909776306153,8.636,-3.571,3.587505774167827,12.206999999999999,3294.770606,12.206999999999999,0.8857095344154241,-0.053688977000905906,-0.26972788597516306
1,FC2,1.176828125,0.977,2.1904554021701705,4.798094868896484,5.859,-3.906,2.4865677760092324,9.765,1582.852942,9.765,1.8613198429892452,0.13994791310934723,-0.7261831085002224
1,FC3,3.88465234375,3.774,3.809582282126399,14.51291716429138,15.004,-4.527,5.4409044281345125,19.531,7578.480895,19.531,0.980674965053347,0.3670919517205033,-0.06549500964477684
1,FC4,1.393640625,1.455,4.195674116602076,17.60368129272461,12.197,-10.264,4.42107628122101,22.461,5003.754363999999,22.461,3.0105832384290876,-0.011553545572564536,-0.21593139850737453
1,FC5,1.8545859375,2.452,6.853498869791966,46.970446758239746,25.889,-17.568,7.0999954759008475,43.457,12904.943554,43.457,3.695431436086002,-0.1442675028718826,0.36943416916778027
1,FC6,1.8164414062499998,1.414,5.0446649190014865,25.448644145004273,15.086,-10.305,5.361725797478248,25.391,7359.514502999999,25.391,2.7772226092299133,0.23956716459312716,-0.289254525260604
1,FCZ,1.74200390625,2.024,1.8609294080387604,3.4630582617034915,6.419,-2.858,2.5490460708064395,9.277,1663.3947829999997,9.277,1.0682687524943706,-0.11560918963219613,-0.6781118142230333
1,FP1,4.11353515625,4.751,6.694711125466993,44.819157053451534,19.887,-13.316,7.857501418081721,33.203,15805.524105000002,33.203,1.627483233688179,-0.011412945428612693,-0.2662166480217194
1,FP2,3.81915625,4.74,7.961534093629408,63.38602512402343,24.76,-14.303,8.830174380267781,39.063,19960.826774,39.063,2.0846311299775384,0.024599149598240992,-0.005844434019844691
1,FPZ,4.5674765625,4.629,7.241486975520855,52.43913361663819,23.671,-10.02,8.56159890240281,33.691,18765.049796,33.691,1.5854455498533948,0.15369893518834046,-0.33297607269545937
1,FT7,5.102140625,4.73,12.744113035985462,162.4124170739746,38.177,-29.694,13.727499992032417,67.871,48241.729544,67.871,2.497796802335032,0.125222481570939,-0.38523345212492055
1,FT8,1.2779414062499999,0.8240000000000001,7.321715145000898,53.60751266453552,22.552,-16.022,7.432405189596685,38.574,14141.605606999998,38.574,5.729299778450716,0.14766526637305114,-0.05866693453828464
1,FZ,2.3167968749999996,2.37,3.334519623994247,11.119021122802735,9.694,-6.419,4.06036560950027,16.113,4220.561634,16.113,1.439279472748242,-0.06738465177670773,-0.519047950401843
1,O1,-2.5825234375,-1.862,6.3987955207709355,40.94458411663818,26.947,-18.951,6.900290676621892,45.897999999999996,12189.186924000001,45.897999999999996,2.477728933696077,0.6524971749270368,3.143780258348603
1,O2,-2.4871484375,-2.106,5.710952756942471,32.61498139202881,23.773,-16.266,6.229035940030166,40.039,9933.027517999999,40.039,2.2961840052051437,0.6329938891830562,3.180481392460789
1,OZ,-2.75612109375,-2.197,6.162239243737219,37.97319249705505,26.611,-17.822,6.7505107940413485,44.433,11665.765371000001,44.433,2.2358368149622976,0.7564970113979512,3.6015829898865976
1,P1,-0.34771484375,-0.407,4.228128953334992,17.87707444602966,13.265,-12.126,4.242402628062753,25.391,4607.482895000001,25.391,12.159724756099765,-0.1595291282193172,0.7443348300826771
1,P2,-2.21315625,-1.933,3.5868897105847064,12.865777795898438,8.321,-12.675,4.214716880504846,20.996000000000002,4547.542626,20.996000000000002,1.6207116374512955,-0.3272571531951488,0.6986093083301705
1,P3,-0.384671875,-0.326,3.8985080772356344,15.198365228271484,12.37,-13.021,3.917440194781217,25.391,3928.662446,25.391,10.134606130561284,-0.18200195199956137,0.8236347649650884
1,P4,-1.96583984375,-1.851,3.3779391186333902,11.410472689193725,6.449,-12.594,3.908324318741825,19.043,3910.3997389999995,19.043,1.7183177007298815,-0.430053940505952,0.447261207122263
1,P5,0.5429414062499999,0.936,4.5699065636479945,20.884046000473024,15.584,-12.736,4.602046432957163,28.32,5421.780831,28.32,8.416926935605328,0.08809704810583295,0.43371892521621236
1,P6,-2.25319921875,-1.933,3.9819952613097294,15.856286261093139,6.368,-14.628,4.575280644995316,20.996000000000002,5358.897403000001,20.996000000000002,1.7672620605011333,-0.4607156415913145,0.08038109235296442
1,P7,0.7890312500000002,0.57,5.481213836023088,30.043705116210937,22.054,-11.149,5.537713917284595,33.202999999999996,7850.56651,33.202999999999996,6.946755137097485,0.5892257046270528,0.99590823036386
1,P8,-3.2901875,-3.326,4.153967309712036,17.25544441015625,7.416,-16.022,5.299129947011349,23.438,7188.679218,23.438,1.2625317089619748,-0.29407038460248175,0.09631674922509914
1,PO1,-2.16991015625,-1.76,5.535414311974249,30.64081160520935,18.26,-17.385,5.945529555170528,35.645,9049.426353,35.645,2.5509866134521606,-0.043071120254772825,1.3491945703307677
1,PO2,-2.6498984375,-2.36,5.0642512416074466,25.646640638122562,15.706,-16.52,5.715645402505959,32.226,8363.162206,32.226,1.911110727426405,-0.07047008041056939,1.3772940545221082
1,PO7,-2.29074609375,-1.953,10.66202661289707,113.67881149412537,28.809,-39.062,10.905334894452176,67.871,30445.140264999998,67.871,4.654388361765031,-0.29768923654361085,0.720656704548218
1,PO8,-2.01416015625,-2.167,8.493820708966533,72.14499023606872,18.341,-31.952,8.729366034890148,50.293000000000006,19507.668831,50.293000000000006,4.217051194046694,-0.03450496755503241,0.14261272875274367
1,POZ,-3.3537421875,-2.848,5.260067237934817,27.668307347595217,17.171,-17.008,6.238260495347441,34.179,9962.468866,34.179,1.5684168237866356,0.10966915732261161,1.7077983654126272
1,PZ,-1.0140234375,-0.844,3.3988686846343716,11.552308335388183,9.41,-10.61,3.546907366592409,20.02,3220.6212779999996,20.02,3.351860723410201,-0.046786059077266615,0.6202492628131924
1,T7,4.364007812500001,4.425,6.982859117371907,48.760321453063966,19.562,-14.618,8.234372206830646,34.18,17358.050724,34.18,1.6001019744439176,-0.12561726044134972,-0.37328778659470085
1,T8,0.31981249999999983,0.509,7.899181560898017,62.397069332031236,24.923,-21.464,7.9056530006816965,46.387,15999.833438000001,46.387,24.69933746041997,-0.06943417985954695,0.03525472351559378
1,TP7,4.182777343750001,4.333,7.07575058416635,50.06624632933044,24.353,-12.268,8.219602948848488,36.621,17295.839395,36.621,1.6916389066466053,0.14268798556973925,-0.3100440448546373
1,TP8,-1.7261484375,-2.106,4.670300795970353,21.81170952484131,8.636,-13.824,4.979086056007166,22.46,6346.572275999999,22.46,2.7056178882950004,-0.022407328878215227,-0.45116140060061527
1,X,8.448273437500001,8.891,8.22162555989428,67.59512684710693,27.445,-13.082,11.788488067681751,40.527,35575.923436000005,40.527,0.973172169147385,-0.10085521826026542,-0.6150373028501672
1,Y,8.658109374999999,8.525,7.810308018728334,61.00091134741211,24.15,-10.03,11.660350307639776,34.18,34806.72494,34.18,0.9020799782456383,-0.12255937060140791,-0.5745990983832008
1,nd,4.3455742187499995,4.771,6.703093019326344,44.93145602574157,19.908,-13.295,7.988458632077045,33.203,16336.760657,33.203,1.5425099513648466,-0.05225212318625582,-0.3328296533291053
